NumVariables; TestName; correlationCoefficient; meanAbsoluteError; errorRate; relativeAbsoluteError; rootRelativeSquaredError
2; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory]; 0.599264889929651; 114.94033215203254; 129.5448780013161; 94.77270131269164; 80.05508051946018
3; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.9930466685133464; 1049.6198560066537; 1438.424188716385; 9.698049117681363; 11.772134111767496
3; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, mean]; 0.9110793044713323; 1538.9149356713285; 1866.9703021473595; 38.899798682321695; 41.22311256613603
3; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.8667906647014567; 5402.5999975762215; 6274.891613406562; 49.37308083762448; 49.86721804817337
3; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.987476656289684; 1460.7656350737902; 1797.3550259387193; 14.709149482164843; 15.776518400124608
3; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, mean]; 0.8119588334639796; 2720.491565780514; 3148.6264031329633; 57.874179713245134; 58.37147015107765
3; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.9526055447384338; 3611.685226167482; 4291.789257537048; 29.287100439243282; 30.42082775560041
3; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, mean]; 0.9808382704968261; 1013.9730207404355; 1234.5069300090697; 18.38573020381569; 19.482373348438443
3; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.9890194804480242; 1691.116737849731; 2052.3164818343166; 13.89155916319386; 14.778520661528068
3; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, mean]; 0.9624711480659885; 1152.762938360765; 1530.945380642866; 23.472601624091652; 27.138402521249514
3; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.9405050427725687; 3963.8871134849264; 4723.92999634161; 32.51513106895247; 33.977972941211355
3; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, mean]; 0.7284002397641492; 4897.735964308463; 5457.799441399789; 70.27586650464843; 68.51518741939843
3; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.8522314053557222; 6371.066664655259; 7454.696562570471; 51.27536510201252; 52.31650138583532
3; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, mean]; 0.9929349370628394; 846.8268337246147; 1113.372398563204; 10.317719570205481; 11.866006388003823
3; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.5206697754909032; 9981.888891096702; 12218.23379580244; 80.08254555815876; 85.37581536303188
3; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, mean]; 0.8515044594144792; 6108.421419527387; 7412.56538895194; 49.47412198828342; 52.43473615812863
3; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.9815043052090398; 528.6519754256121; 580.2459105235165; 20.039118131443544; 19.14400659635273
3; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, mean]; 0.8799674968807762; 236.0038308706309; 302.08660563937946; 42.6538642455505; 47.50338981939931
3; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.9487670345070836; 449.6701727565698; 541.2613254497999; 30.156942710520415; 31.597644569276643
3; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, mean]; 0.9879719492869258; 103.19464422059245; 118.47562589219619; 15.469141690989725; 15.46332028452906
3; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, mean]; 0.7302454996948169; 79.65820947354351; 110.55275282087449; 65.68124132053383; 68.31848287072509
3; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9823954646049894; 1516.581965317258; 2282.6493812008207; 14.012583990735084; 18.681314494313924
3; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, cpu]; 0.9845744346158339; 654.4760186488915; 792.4116851259326; 16.543464994537334; 17.49662330305754
3; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9299472949909353; 4023.8892791831267; 4626.752488010162; 36.77337036832072; 36.76928453737459
3; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9897479364707996; 1313.4984730953274; 1627.1492035905492; 13.226245827160685; 14.282514572649402
3; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, cpu]; 0.9891077845025332; 688.519044854623; 793.976726562701; 14.647159887987383; 14.719303868216945
3; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9854272930148092; 1740.5498228974473; 2399.741551716552; 14.114091979382476; 17.009717864064136
3; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, cpu]; 0.9908001595029262; 734.3339042846812; 857.542499859438; 13.315211319758497; 13.533308512324064
3; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9591163116614859; 3091.402394846594; 3930.23496116161; 25.394106925968224; 28.30121917954556
3; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, cpu]; 0.9808833070897587; 890.1793554089032; 1097.769713887141; 18.125864987658638; 19.45968598735781
3; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9259194747151879; 4796.822469114542; 5251.423895374275; 39.347566374218005; 37.77209636003136
3; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, cpu]; 0.9344062252189436; 2275.584875236069; 2837.5000328547894; 32.65155575504096; 35.62092169948504
3; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.885494232732224; 5745.354650777022; 6620.90813391634; 46.23953458114978; 46.46503672633532
3; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, cpu]; 0.9936420500209903; 832.5499132148107; 1056.3747666883844; 10.143769883823465; 11.258541837238507
3; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9386317301048432; 3153.615769548035; 4936.204742767817; 25.300780372642578; 34.49209695573595
3; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, cpu]; 0.9335710212671522; 4282.382940469013; 5066.50298165601; 34.68443341515558; 35.83924500463214
3; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9949270515632904; 256.3586522388476; 304.91092593197095; 9.717548699399098; 10.059901623563615
3; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, cpu]; 0.9993673233564166; 18.198584938748535; 22.617472112115195; 3.289099031040762; 3.556617785807392
3; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9921105886783695; 168.64582922402138; 214.7490783346888; 11.31016224425065; 12.536578413690082
3; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, cpu]; 0.998412655381002; 35.22805144369891; 43.15235064447957; 5.280775212666603; 5.632201678791419
3; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, cpu]; 0.9321904783200408; 42.38880193595905; 58.57356491509332; 34.95118893136462; 36.196810927113496
4; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9958304135964419; 866.8769909652747; 1114.6540122845486; 8.009581363441512; 9.122383107686105
4; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, cpu, mean]; 0.993707120688459; 425.2147231642663; 507.28498832382667; 10.74833101196295; 11.200963482242654
4; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9599827526669686; 2532.1632617942532; 3524.039911733444; 23.140839868714842; 28.005912693920372
4; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9948430619255145; 921.2197730182437; 1155.5081888716597; 9.276203534570978; 10.142623989218448
4; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9895202231155548; 644.9325745182839; 778.880262549549; 13.719926277326438; 14.439434907690636
4; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9854272930148092; 1740.5498228974473; 2399.741551716552; 14.114091979382476; 17.009717864064136
4; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9908001595029262; 734.3339042846812; 857.542499859438; 13.315211319758497; 13.533308512324064
4; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9890194804480242; 1691.116737849731; 2052.3164818343166; 13.89155916319386; 14.778520661528068
4; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9863982462426545; 771.036247296643; 927.2696229440653; 15.699868609815379; 16.437305073951315
4; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9809698564944642; 2058.651317929197; 2699.3919738884765; 16.886787012683204; 19.416009025861328
4; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9344062252189436; 2275.584875236069; 2837.5000328547894; 32.65155575504096; 35.62092169948504
4; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.921279227615215; 5096.00629204899; 5541.549210218451; 41.013474970616095; 38.89017675001143
4; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9936420500209903; 832.5499132148107; 1056.3747666883844; 10.143769883823465; 11.258541837238507
4; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9386317301048432; 3153.615769548035; 4936.204742767817; 25.300780372642578; 34.49209695573595
4; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9335710212671522; 4282.382940469013; 5066.50298165601; 34.68443341515558; 35.83924500463214
4; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9949270515632904; 256.3586522388476; 304.91092593197095; 9.717548699399098; 10.059901623563615
4; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, cpu, mean]; 0.999466320600281; 16.1558331665855; 20.773234978709905; 2.9199047834060186; 3.2666098416215266
4; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9943463848783223; 125.87853608907476; 181.8928811886737; 8.44199155583628; 10.618505958660865
4; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, cpu, mean]; 0.9994965505735178; 19.359920287467684; 24.30885567877045; 2.902101677030083; 3.1727675484344515
4; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, cpu, mean]; 0.7302454996948169; 79.65820947354351; 110.55275282087449; 65.68124132053383; 68.31848287072509
3; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999896688911301; 38.76133746650739; 55.54169404236391; 0.3581385703271496; 0.45455594823175244
3; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, networkEth0]; 0.9986637129059179; 169.13350832748614; 234.0541684729091; 4.2752586721136; 5.167967226063862
3; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999681628693993; 73.5531127373235; 100.40829405023395; 0.6721844635301533; 0.7979551842059375
3; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9998803302506671; 144.2104694435123; 176.2450374051076; 1.4521243524671466; 1.5470138261082382
3; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, networkEth0]; 0.9996357942697665; 116.00945452322121; 145.56914783715462; 2.4679187040913315; 2.6986641411122845
3; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999282739710841; 130.49824366017802; 168.97130759080278; 1.0582082684088387; 1.1976932545863748
3; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, networkEth0]; 0.999481905302899; 162.6731281489086; 203.94590202686842; 2.949648742500609; 3.218572621655763
3; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999896499097195; 49.327370677153525; 63.18286470639497; 0.40519620721024435; 0.4549733336855657
3; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, networkEth0]; 0.9995725639410886; 140.53409535762125; 164.92237488544018; 2.8615604519887863; 2.923507168180006
3; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999800862169443; 78.616353692564; 87.73961179367743; 0.644877356819956; 0.6310877082655174
3; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, networkEth0]; 0.9998993726805384; 84.20399563326464; 113.00372161079703; 1.2082131007886683; 1.4186067568777376
3; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999813387393038; 69.17689800725675; 87.05119533058009; 0.5567467566498469; 0.6109187601299986
3; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999394713798527; 91.32388525452043; 103.23445882645778; 1.1126882151022899; 1.1002435029624331
3; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999774910012819; 82.51450739753473; 96.02055434676076; 0.6619961281843211; 0.6709507491812254
3; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999777802381956; 78.90488702680696; 94.23923135896982; 0.639076733271295; 0.6666260562662083
3; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9964343345591273; 189.1273686338929; 255.7272827698938; 7.169075040138468; 8.437189645674882
3; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, networkEth0]; 0.999556234407864; 16.233041319264885; 18.943075562114757; 2.9338589046204384; 2.9788156310369356
3; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.9938285826093045; 162.68181479421568; 190.01533686033022; 10.91018810235502; 11.092677038830734
3; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, networkEth0]; 0.9999922202291243; 2.6122091550138293; 3.022204284019453; 0.39157684830067896; 0.39445508269854923
3; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0]; 0.817477343034911; 78.8358654581134; 93.20178746592981; 65.00318721810136; 57.59607570178748
4; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999932326980446; 36.521120343642544; 44.952496628240795; 0.33743989969179106; 0.3678934372194202
4; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9986637129059179; 169.13350832748614; 234.0541684729091; 4.2752586721136; 5.167967226063862
4; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999665019874909; 76.814557236163; 102.99401032698738; 0.7019900317678296; 0.8185041411166963
4; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999528590134542; 90.20197322057057; 110.6195570553129; 0.9082869118978006; 0.970977604374685
4; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9996357942697665; 116.00945452322121; 145.56914783715462; 2.4679187040913315; 2.6986641411122845
4; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999282739710841; 130.49824366017802; 168.97130759080278; 1.0582082684088387; 1.1976932545863748
4; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.999481905302899; 162.6731281489086; 203.94590202686842; 2.949648742500609; 3.218572621655763
4; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999896499097195; 49.327370677153525; 63.18286470639497; 0.40519620721024435; 0.4549733336855657
4; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9995725639410886; 140.53409535762125; 164.92237488544018; 2.8615604519887863; 2.923507168180006
4; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999800862169443; 78.616353692564; 87.73961179367743; 0.644877356819956; 0.6310877082655174
4; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9998993726805384; 84.20399563326464; 113.00372161079703; 1.2082131007886683; 1.4186067568777376
4; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999813387393038; 69.17689800725675; 87.05119533058009; 0.5567467566498469; 0.6109187601299986
4; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999762396590258; 55.48600783705915; 64.68068716752286; 0.6760403026141841; 0.6893483690638965
4; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999774910012819; 82.51450739753473; 96.02055434676076; 0.6619961281843211; 0.6709507491812254
4; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999777802381956; 78.90488702680696; 94.23923135896982; 0.639076733271295; 0.6666260562662083
4; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9969030955435689; 169.1790092483032; 238.35356484130375; 6.412911157587021; 7.863979969232673
4; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9997355785458025; 12.590171226344262; 14.623168992167525; 2.27546922579871; 2.299506446370336
4; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9968186216388821; 112.44897895071571; 136.53036699048107; 7.541343903877388; 7.970342247329536
4; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9999952332421986; 1.8024480750599197; 2.365659766189234; 0.27019158672761495; 0.30876354839512843
4; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, mean]; 0.9985339296457919; 6.378076379408958; 8.759201486305352; 5.25896799093746; 5.412939446862779
4; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999896688911301; 38.76133746650739; 55.54169404236391; 0.3581385703271496; 0.45455594823175244
4; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9986637129059179; 169.13350832748614; 234.0541684729091; 4.2752586721136; 5.167967226063862
4; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999713070471133; 69.28741915053688; 95.32143964997825; 0.6332013009078161; 0.7575294217888
4; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9998803302506671; 144.2104694435123; 176.2450374051076; 1.4521243524671466; 1.5470138261082382
4; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9995918503297757; 110.0219894993335; 154.09938493443423; 2.3405448018238455; 2.8568037284606045
4; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999282739710841; 130.49824366017802; 168.97130759080278; 1.0582082684088387; 1.1976932545863748
4; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.999481905302899; 162.6731281489086; 203.94590202686842; 2.949648742500609; 3.218572621655763
4; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999896499097195; 49.327370677153525; 63.18286470639497; 0.40519620721024435; 0.4549733336855657
4; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9995725639410886; 140.53409535762125; 164.92237488544018; 2.8615604519887863; 2.923507168180006
4; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999800862169443; 78.616353692564; 87.73961179367743; 0.644877356819956; 0.6310877082655174
4; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9998993726805384; 84.20399563326464; 113.00372161079703; 1.2082131007886683; 1.4186067568777376
4; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999813387393038; 69.17689800725675; 87.05119533058009; 0.5567467566498469; 0.6109187601299986
4; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999394713798527; 91.32388525452043; 103.23445882645778; 1.1126882151022899; 1.1002435029624331
4; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999774910012819; 82.51450739753473; 96.02055434676076; 0.6619961281843211; 0.6709507491812254
4; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999777802381956; 78.90488702680696; 94.23923135896982; 0.639076733271295; 0.6666260562662083
4; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9976717401666835; 175.01597734839888; 206.70788290043197; 6.634167671748565; 6.819896533512231
4; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9996217819740398; 15.008296688447626; 17.488473721213815; 2.7125061790073426; 2.7500781862433037
4; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9977849363881477; 91.46975251186225; 113.95142370299067; 6.134380827031204; 6.652233246737094
4; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9999898698243512; 2.9527118887939254; 3.4486462338943857; 0.44261908091649305; 0.45011385980157465
4; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu]; 0.9967048154794453; 10.828418684219832; 13.125871544582587; 8.928445485009748; 8.11141837177827
5; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999932326980446; 36.521120343642544; 44.952496628240795; 0.33743989969179106; 0.3678934372194202
5; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9986637129059179; 169.13350832748614; 234.0541684729091; 4.2752586721136; 5.167967226063862
5; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999563493720847; 105.30066296771602; 117.57002051605875; 0.9623178001874909; 0.9343412141934395
5; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999614245906715; 87.31840437224727; 100.06651690060174; 0.8792508747583052; 0.8783469166277832
5; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9995918503297757; 110.0219894993335; 154.09938493443423; 2.3405448018238455; 2.8568037284606045
5; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999282739710841; 130.49824366017802; 168.97130759080278; 1.0582082684088387; 1.1976932545863748
5; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.999481905302899; 162.6731281489086; 203.94590202686842; 2.949648742500609; 3.218572621655763
5; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999896499097195; 49.327370677153525; 63.18286470639497; 0.40519620721024435; 0.4549733336855657
5; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9995725639410886; 140.53409535762125; 164.92237488544018; 2.8615604519887863; 2.923507168180006
5; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999800862169443; 78.616353692564; 87.73961179367743; 0.644877356819956; 0.6310877082655174
5; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9998993726805384; 84.20399563326464; 113.00372161079703; 1.2082131007886683; 1.4186067568777376
5; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999813387393038; 69.17689800725675; 87.05119533058009; 0.5567467566498469; 0.6109187601299986
5; /bm-7-netty/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999762396590258; 55.48600783705915; 64.68068716752286; 0.6760403026141841; 0.6893483690638965
5; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999774910012819; 82.51450739753473; 96.02055434676076; 0.6619961281843211; 0.6709507491812254
5; /bm-7-netty/m3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999777802381956; 78.90488702680696; 94.23923135896982; 0.639076733271295; 0.6666260562662083
5; bm-9-tornade/c1.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9978865645607685; 161.42835685570972; 196.95143934917894; 6.119114395046045; 6.498002977151593
5; bm-9-tornade/c1.medium-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9997684455776983; 10.371749441551199; 13.684321313992749; 1.8745254728991867; 2.151871806486254
5; bm-9-tornade/c3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9977849363881477; 91.46975251186225; 113.95142370299067; 6.134380827031204; 6.652233246737094
5; bm-9-tornade/c3.large-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9999959415076665; 1.7727705903376658; 2.182846428562981; 0.2657428556944485; 0.2849029342754718
5; bm-9-tornade/m3.xlarge-throughput-perm-processed.json[count, memory, networkEth0, cpu, mean]; 0.9985339296457919; 6.378076379408958; 8.759201486305352; 5.25896799093746; 5.412939446862779
2; 1-jetty-servlet/m3.xlarge-throughput-perm-processed.json[count, cpuUsage]; 1.4591758708077518E-8; 10822.999999999998; 12218.890602669295; 100.0; 100.0
2; 1-jetty-servlet/c1.medium-throughput-perm-processed.json[count, cpuUsage]; 1.7046821852259236E-8; 3956.1; 4528.940649865043; 100.0; 100.0
2; 1-jetty-servlet/c1.xlarge-throughput-perm-processed.json[count, cpuUsage]; 0.0; 10942.400000000001; 12583.199663042784; 100.00000000000001; 100.0
2; 1-jetty-servlet/c3.xlarge-throughput-perm-processed.json[count, cpuUsage]; 1.9167361923974407E-8; 9930.999999999998; 11392.59613784321; 100.0; 100.0
2; 1-jetty-servlet/c3.large-throughput-perm-processed.json[count, cpuUsage]; 0.0; 4700.7; 5394.118727836828; 100.0; 100.0
2; 4/bm-2-go/c3.xlarge-throughput-perm-processed.json[count, cpuUsage]; 0.0; 12332.000000000002; 14108.062055434828; 100.0; 99.99999999999999
2; 24/bm-2-go/c3.large-throughput-perm-processed.json[count, cpuUsage]; 0.0; 5515.000000000001; 6336.532556532792; 100.0; 100.0
2; 4/bm-2-go/c1.xlarge-throughput-perm-processed.json[count, cpuUsage]; 0.0; 12173.7; 13887.157780121892; 100.0; 99.99999999999999
2; 4/bm-2-go/c1.medium-throughput-perm-processed.json[count, cpuUsage]; 0.0; 4911.099999999999; 5641.250915355566; 100.0; 100.0
2; 4/bm-2-go/m3.xlarge-throughput-perm-processed.json[count, cpuUsage]; 0.0; 12190.9; 13902.918824836746; 100.0; 100.0
2; /bm-7-netty/c1.medium-throughput-perm-processed.json[count, cpuUsage]; 0.0; 6969.299999999998; 7965.82428942542; 100.0; 100.0
2; /bm-7-netty/c1.xlarge-throughput-perm-processed.json[count, cpuUsage]; 0.0; 12425.199999999997; 14249.22608565111; 100.0; 100.0
2; /bm-7-netty/c3.large-throughput-perm-processed.json[count, cpuUsage]; 2.3272828692358564E-8; 8207.499999999998; 9382.87375008318; 100.0; 100.0
2; /bm-7-netty/c3.xlarge-throughput-perm-processed.json[count, cpuUsage]; 0.0; 12464.500000000004; 14311.118135561597; 100.00000000000001; 99.99999999999999
